"customer_number","customer_key","full_name","age","age_bracket","customer_tier","total_orders","unique_products","total_items","total_revenue","last_purchase","months_since_last","tenure_months","avg_order_value","avg_monthly_spend"
AW00023110,12111,Mackenzie Gonzalez,44,"40s",New comer,1,1,1,540,2013-05-26,11,0,540.00,0
AW00023111,12112,Sara Wright,44,"40s",New comer,1,3,3,554,2013-05-28,11,0,554.00,0
AW00023112,12113,James Butler,44,"40s",New comer,1,2,2,561,2013-05-09,0,0,561.00,0
AW00023113,12114,Elijah Powell,46,"40s",VIP,2,3,3,5997,2013-12-03,5,27,2998.50,222.11
AW00023114,12115,Caroline Washington,46,"40s",VIP,2,4,4,5996,2013-12-10,5,28,2998.00,214.14
AW00023115,12116,Stephanie Nicholls,43,"40s",New comer,1,2,2,35,2013-03-02,2,0,35.00,0
AW00023116,12117,Jerome Vazquez,64,"50+",New comer,2,3,3,3937,2013-04-26,0,8,1968.50,492.13
AW00023117,12118,Bruce Sanz,59,"50+",New comer,2,5,5,3932,2013-04-20,0,9,1966.00,436.89
AW00023118,12119,Monique Moreno,58,"50+",New comer,2,5,5,3914,2013-05-26,11,10,1957.00,391.40
AW00023119,12120,Gilbert Zhao,62,"50+",New comer,2,4,4,3946,2013-05-26,11,9,1973.00,438.44
AW00023120,12121,Javier Browning,61,"50+",New comer,2,2,2,4144,2013-05-18,11,10,2072.00,414.40
AW00023121,12122,Danny Ramos,62,"50+",New comer,2,2,2,4144,2013-05-23,11,10,2072.00,414.40
AW00023122,12123,Colleen Zhou,60,"50+",New comer,1,2,2,14,2013-07-30,9,0,14.00,0
AW00023123,12124,Zoe Kelly,60,"50+",New comer,1,2,2,40,2013-11-03,6,0,40.00,0
AW00023124,12125,Cameron Wang,46,"40s",New comer,1,1,1,30,2014-01-13,3,0,30.00,0
AW00023125,12126,Madeline Scott,45,"40s",New comer,1,2,2,604,2013-08-01,9,0,604.00,0
AW00023126,12127,Carolyn Van,45,"40s",New comer,1,4,4,45,2013-12-10,5,0,45.00,0
AW00023127,12128,Haley Hughes,45,"40s",New comer,1,3,3,565,2013-05-11,0,0,565.00,0
AW00023128,12129,Dylan Jai,54,"50+",New comer,1,2,2,40,2013-06-27,10,0,40.00,0
AW00023129,12130,Misty Ashe,60,"50+",New comer,1,1,1,5,2013-05-06,0,0,5.00,0
AW00023130,12131,Lauren Russell,47,"40s",New comer,1,2,2,32,2013-02-16,2,0,32.00,0
AW00023131,12132,Caitlin Peterson,62,"50+",New comer,1,1,1,30,2013-10-01,7,0,30.00,0
AW00023132,12133,Anthony Lee,62,"50+",New comer,1,4,4,160,2013-03-17,1,0,160.00,0
AW00023133,12134,Alexis White,61,"50+",New comer,1,3,3,70,2013-08-31,8,0,70.00,0
AW00023134,12135,Alyssa Robinson,62,"50+",New comer,1,2,2,40,2013-11-09,6,0,40.00,0
AW00023135,12136,Dylan Clark,62,"50+",New comer,1,3,3,554,2013-08-27,8,0,554.00,0
AW00023136,12137,Stephanie Peterson,62,"50+",New comer,1,2,2,575,2013-09-06,8,0,575.00,0
AW00023137,12138,Chloe Sanders,56,"50+",VIP,2,3,3,5314,2013-03-24,1,19,2657.00,279.68
AW00023138,12139,Angela Peterson,62,"50+",New comer,1,3,3,599,2013-09-22,7,0,599.00,0
AW00023139,12140,Christian Yang,63,"50+",New comer,1,3,3,554,2013-06-06,11,0,554.00,0
AW00023140,12141,Tyler Lee,52,"50+",New comer,1,2,2,39,2013-02-16,2,0,39.00,0
AW00023141,12142,Katherine Long,63,"50+",New comer,1,2,2,604,2013-09-13,7,0,604.00,0
AW00023142,12143,Cara Wu,63,"50+",New comer,1,3,3,557,2013-09-13,7,0,557.00,0
AW00023143,12144,Jada Phillips,47,"40s",New comer,1,3,3,563,2013-06-12,11,0,563.00,0
AW00023144,12145,Zachary Alexander,47,"40s",New comer,1,2,2,549,2013-06-05,11,0,549.00,0
AW00023145,12146,Nichole Xie,41,"40s",New comer,1,2,2,575,2013-06-26,10,0,575.00,0
AW00023146,12147,Sarah Clark,47,"40s",New comer,1,2,2,604,2013-09-23,7,0,604.00,0
AW00023147,12148,Wyatt Smith,44,"40s",New comer,1,4,4,157,2013-11-14,5,0,157.00,0
AW00023148,12149,Nathan Ross,49,"40s",New comer,1,1,1,540,2013-06-18,10,0,540.00,0
AW00023149,12150,Brandi Rubio,48,"40s",New comer,1,2,2,32,2013-08-30,8,0,32.00,0
AW00023150,12151,Gabriella Allen,49,"40s",New comer,1,4,4,49,2013-12-06,5,0,49.00,0
AW00023151,12152,Michael Brown,49,"40s",New comer,1,4,4,608,2013-06-19,10,0,608.00,0
AW00023152,12153,Michelle Howard,49,"40s",New comer,1,3,3,37,2013-11-06,6,0,37.00,0
AW00023153,12154,Jenna Hill,50,"50+",New comer,1,2,2,35,2013-03-21,1,0,35.00,0
AW00023154,12155,Connor Phillips,44,"40s",New comer,1,3,3,563,2013-06-14,10,0,563.00,0
AW00023155,12156,Victoria Hall,45,"40s",New comer,1,4,4,609,2013-06-10,11,0,609.00,0
AW00023156,12157,Samantha Barnes,44,"40s",New comer,1,5,5,617,2013-06-26,10,0,617.00,0
AW00023157,12158,Valerie Gao,48,"40s",New comer,1,3,3,70,2013-08-15,8,0,70.00,0
AW00023158,12159,Ana Patterson,48,"40s",New comer,1,3,3,599,2013-06-24,10,0,599.00,0
AW00023159,12160,Dalton Phillips,48,"40s",New comer,1,4,4,563,2013-09-24,7,0,563.00,0
AW00023160,12161,Aimee Huang,43,"40s",New comer,1,4,4,674,2013-09-17,7,0,674.00,0
AW00023161,12162,Samuel Scott,48,"40s",New comer,1,2,2,575,2013-08-31,8,0,575.00,0
AW00023162,12163,Sarah Flores,48,"40s",New comer,1,3,3,563,2013-09-13,7,0,563.00,0
AW00023163,12164,Madison Ross,48,"40s",New comer,1,4,4,600,2013-09-17,7,0,600.00,0
AW00023164,12165,Kyle Bryant,49,"40s",Standard,2,4,4,4807,2013-02-12,3,17,2403.50,282.76
AW00023165,12166,Natalie Mitchell,45,"40s",New comer,1,2,2,549,2013-06-13,10,0,549.00,0
AW00023166,12167,Cody Ward,46,"40s",New comer,1,3,3,557,2013-06-18,10,0,557.00,0
AW00023167,12168,Hailey Jenkins,51,"50+",New comer,1,1,1,540,2013-09-22,7,0,540.00,0
AW00023168,12169,Mya Hayes,51,"50+",New comer,1,1,1,540,2013-09-02,8,0,540.00,0
AW00023169,12170,Corey Andersen,46,"40s",New comer,1,4,4,685,2013-09-22,7,0,685.00,0
AW00023170,12171,Aaron Jai,51,"50+",New comer,1,2,2,575,2013-09-03,8,0,575.00,0
AW00023171,12172,Ethan Griffin,46,"40s",New comer,1,4,4,124,2013-05-07,0,0,124.00,0
AW00023172,12173,Alexandra Thomas,43,"40s",Standard,2,5,5,4809,2013-02-09,3,18,2404.50,267.17
AW00023173,12174,Nathan Rodriguez,43,"40s",New comer,1,4,4,589,2013-06-01,11,0,589.00,0
AW00023174,12175,Gloria Gonzales,49,"40s",New comer,1,3,3,554,2013-09-03,8,0,554.00,0
AW00023175,12176,Melanie Flores,48,"40s",New comer,1,3,3,570,2013-09-05,8,0,570.00,0
AW00023176,12177,Jesse Ward,52,"50+",New comer,1,1,1,540,2013-06-29,10,0,540.00,0
AW00023177,12178,Savannah Richardson,46,"40s",New comer,1,3,3,554,2013-06-11,11,0,554.00,0
AW00023178,12179,Dalton Morris,52,"50+",New comer,1,1,1,540,2013-06-21,10,0,540.00,0
AW00023179,12180,Jordan Phillips,53,"50+",New comer,1,1,1,540,2013-05-30,11,0,540.00,0
AW00023180,12181,Olivia Cook,53,"50+",New comer,1,3,3,152,2013-06-29,10,0,152.00,0
AW00023181,12182,Evan Evans,47,"40s",New comer,1,4,4,589,2013-07-19,9,0,589.00,0
AW00023182,12183,Savannah Rivera,47,"40s",New comer,1,3,3,37,2014-01-09,4,0,37.00,0
AW00023183,12184,Megan Davis,53,"50+",New comer,1,2,2,549,2013-07-04,10,0,549.00,0
AW00023184,12185,Hailey Carter,47,"40s",New comer,1,4,4,45,2013-05-28,11,0,45.00,0
AW00023185,12186,Fernando Edwards,53,"50+",New comer,1,5,5,639,2013-09-24,7,0,639.00,0
AW00023186,12187,Jordan Young,47,"40s",New comer,1,2,2,549,2013-09-28,7,0,549.00,0
AW00023187,12188,Andy Munoz,50,"50+",New comer,1,2,2,575,2013-09-18,7,0,575.00,0
AW00023188,12189,Austin Jai,45,"40s",New comer,1,4,4,120,2013-02-26,2,0,120.00,0
AW00023189,12190,Megan Moore,50,"50+",New comer,1,4,4,600,2013-09-01,8,0,600.00,0
AW00023190,12191,Nathaniel Ramirez,98,"50+",New comer,1,2,2,15,2013-11-26,5,0,15.00,0
AW00023191,12192,Gilbert Raji,48,"40s",New comer,1,2,2,35,2013-07-15,9,0,35.00,0
AW00023192,12193,Emily Garcia,54,"50+",New comer,1,2,2,32,2013-09-05,8,0,32.00,0
AW00023193,12194,Alexis Flores,54,"50+",New comer,1,2,2,32,2013-06-25,10,0,32.00,0
AW00023194,12195,Shelby Cook,49,"40s",New comer,1,3,3,70,2013-11-05,6,0,70.00,0
AW00023195,12196,Xavier Mohamed,54,"50+",New comer,1,5,5,639,2013-07-14,9,0,639.00,0
AW00023196,12197,Carlos Roberts,42,"40s",New comer,1,2,2,40,2013-06-06,11,0,40.00,0
AW00023197,12198,Cole Cook,42,"40s",New comer,1,2,2,39,2013-07-30,9,0,39.00,0
AW00023198,12199,Jacqueline Sanders,54,"50+",New comer,1,2,2,35,2013-04-01,1,0,35.00,0
AW00023199,12200,Brandon Hayes,42,"40s",New comer,1,4,4,45,2013-07-16,9,0,45.00,0
AW00023200,12201,Grace Rodriguez,54,"50+",New comer,1,4,4,92,2013-06-06,11,0,92.00,0
AW00023201,12202,Alyssa Butler,48,"40s",New comer,1,1,1,30,2013-08-13,8,0,30.00,0
AW00023202,12203,Terrance Chandra,53,"50+",New comer,1,2,2,32,2013-11-04,6,0,32.00,0
AW00023203,12204,Dalton Jenkins,54,"50+",New comer,1,3,3,70,2013-10-24,6,0,70.00,0
AW00023204,12205,Katherine Mitchell,55,"50+",New comer,1,4,4,563,2013-07-27,9,0,563.00,0
AW00023205,12206,Katherine Sanders,49,"40s",New comer,1,3,3,70,2013-05-09,0,0,70.00,0
AW00023206,12207,Jackson Lal,44,"40s",New comer,1,3,3,70,2013-08-04,9,0,70.00,0
AW00023207,12208,Dalton Baker,55,"50+",New comer,1,1,1,30,2013-08-07,9,0,30.00,0
AW00023208,12209,Janet Watson,89,"50+",New comer,1,2,2,60,2013-08-01,9,0,60.00,0
AW00023209,12210,Lucas Lewis,49,"40s",Standard,2,3,3,4802,2013-02-12,3,18,2401.00,266.78
AW00023210,12211,Timothy Gray,55,"50+",New comer,1,3,3,554,2013-10-22,6,0,554.00,0
AW00023211,12212,Rebekah Kovár,56,"50+",New comer,1,3,3,584,2013-10-13,6,0,584.00,0
AW00023212,12213,James Jones,46,"40s",New comer,1,1,1,30,2013-11-23,5,0,30.00,0
AW00023213,12214,Noah Green,51,"50+",New comer,1,4,4,618,2013-10-22,6,0,618.00,0
AW00023214,12215,Kaylee James,50,"50+",New comer,1,3,3,629,2013-10-19,6,0,629.00,0
AW00023215,12216,Juan Richardson,50,"50+",New comer,1,4,4,50,2013-09-23,7,0,50.00,0
AW00023216,12217,Kevin Hall,56,"50+",New comer,1,5,5,613,2013-07-28,9,0,613.00,0
AW00023217,12218,Michelle Morgan,56,"50+",New comer,1,3,3,563,2013-07-03,10,0,563.00,0
AW00023218,12219,Alisha Gao,41,"40s",New comer,1,2,2,39,2013-12-15,4,0,39.00,0
AW00023219,12220,Alyssa West,45,"40s",New comer,1,2,2,40,2013-04-24,0,0,40.00,0
AW00023220,12221,Roy Malhotra,46,"40s",New comer,1,2,2,1174,2013-03-26,1,0,1174.00,0
AW00023221,12222,Leonard Rai,41,"40s",New comer,1,2,2,39,2013-07-13,9,0,39.00,0
AW00023222,12223,Kristen Wu,41,"40s",New comer,1,2,2,575,2013-09-29,7,0,575.00,0
AW00023223,12224,Angel Howard,41,"40s",New comer,1,2,2,1155,2013-02-15,2,0,1155.00,0
AW00023224,12225,Jonathan Scott,46,"40s",New comer,1,3,3,1183,2013-02-02,3,0,1183.00,0
AW00023225,12226,Heidi Patel,46,"40s",New comer,1,4,4,1184,2013-02-08,3,0,1184.00,0
AW00023226,12227,Leonard Xie,41,"40s",New comer,1,4,4,589,2013-07-15,9,0,589.00,0
AW00023227,12228,Anne Alonso,46,"40s",New comer,1,5,5,598,2013-09-30,7,0,598.00,0
AW00023228,12229,Candice Guo,48,"40s",New comer,1,3,3,63,2013-03-31,1,0,63.00,0
AW00023229,12230,Deborah Raje,42,"40s",New comer,1,2,2,28,2013-10-08,7,0,28.00,0
AW00023230,12231,Mya Foster,48,"40s",New comer,1,2,2,1155,2013-03-27,1,0,1155.00,0
AW00023231,12232,Dylan Moore,48,"40s",New comer,1,5,5,598,2013-10-09,7,0,598.00,0
AW00023232,12233,Frank Serrano,48,"40s",New comer,1,1,1,1120,2013-04-06,1,0,1120.00,0
AW00023233,12234,Bradley Sharma,47,"40s",New comer,1,5,5,640,2013-12-26,4,0,640.00,0
AW00023234,12235,Brent Lu,48,"40s",New comer,1,2,2,2478,2012-12-30,4,0,2478.00,0
AW00023235,12236,Cedric Pal,48,"40s",New comer,1,2,2,40,2013-02-04,3,0,40.00,0
AW00023236,12237,Nichole Kumar,48,"40s",New comer,1,2,2,7,2013-08-28,8,0,7.00,0
AW00023237,12238,Caleb Young,48,"40s",New comer,1,3,3,69,2013-02-22,2,0,69.00,0
AW00023238,12239,Thomas Lee,44,"40s",New comer,1,4,4,618,2013-07-08,10,0,618.00,0
AW00023239,12240,Curtis Wu,45,"40s",New comer,1,1,1,540,2013-07-14,9,0,540.00,0
AW00023240,12241,Phillip Chapman,45,"40s",New comer,1,3,3,70,2013-09-26,7,0,70.00,0
AW00023241,12242,Armando Torres,45,"40s",New comer,1,3,3,70,2013-06-13,10,0,70.00,0
AW00023242,12243,Andrew Garcia,45,"40s",New comer,1,3,3,554,2013-07-19,9,0,554.00,0
AW00023243,12244,Jasmine Rogers,89,"50+",New comer,1,2,2,35,2014-01-04,4,0,35.00,0
AW00023244,12245,Alexandra Wagner,53,"50+",New comer,1,2,2,40,2013-05-13,11,0,40.00,0
AW00023245,12246,Morgan James,47,"40s",New comer,1,2,2,40,2013-06-22,10,0,40.00,0
AW00023246,12247,Renee Gill,53,"50+",New comer,1,2,2,32,2013-08-16,8,0,32.00,0
AW00023247,12248,Alexander Garcia,53,"50+",New comer,1,4,4,111,2013-11-11,6,0,111.00,0
AW00023248,12249,Bailey Peterson,66,"50+",New comer,1,3,3,50,2013-09-18,7,0,50.00,0
AW00023249,12250,Tasha Nara,60,"50+",New comer,1,3,3,50,2013-02-03,3,0,50.00,0
AW00023250,12251,Ashley Lee,66,"50+",New comer,1,2,2,65,2013-09-24,7,0,65.00,0
AW00023251,12252,Evan Scott,66,"50+",New comer,1,2,2,45,2013-03-17,1,0,45.00,0
AW00023252,12253,Alexia Wood,66,"50+",New comer,1,2,2,15,2013-02-17,2,0,15.00,0
AW00023253,12254,Brooke Bell,66,"50+",New comer,1,2,2,40,2013-07-09,10,0,40.00,0
AW00023254,12255,Jack Gonzalez,66,"50+",New comer,1,1,1,10,2013-02-23,2,0,10.00,0
AW00023255,12256,Xavier Johnson,54,"50+",New comer,1,2,2,40,2013-02-22,2,0,40.00,0
AW00023256,12257,Mario Chande,65,"50+",New comer,1,4,4,74,2013-09-20,7,0,74.00,0
AW00023257,12258,Charles Stewart,65,"50+",New comer,1,1,1,540,2013-07-13,9,0,540.00,0
AW00023258,12259,Megan Watson,64,"50+",New comer,1,2,2,15,2013-06-22,10,0,15.00,0
AW00023259,12260,John Taylor,64,"50+",New comer,1,3,3,50,2013-11-10,6,0,50.00,0
AW00023260,12261,Edwin Goel,64,"50+",New comer,1,4,4,93,2013-10-23,6,0,93.00,0
AW00023261,12262,Jada Peterson,64,"50+",New comer,1,4,4,78,2013-07-10,10,0,78.00,0
AW00023262,12263,Sydney Kelly,64,"50+",New comer,1,3,3,50,2013-10-13,6,0,50.00,0
AW00023263,12264,Angel Lopez,58,"50+",New comer,1,3,3,24,2013-08-15,8,0,24.00,0
AW00023264,12265,Warren Hu,58,"50+",New comer,1,1,1,540,2013-07-21,9,0,540.00,0
AW00023265,12266,Savannah James,64,"50+",New comer,1,4,4,563,2013-07-04,10,0,563.00,0
AW00023266,12267,Jessica Watson,63,"50+",New comer,1,4,4,604,2013-07-13,9,0,604.00,0
AW00023267,12268,Juan James,59,"50+",Standard,2,5,5,4862,2013-03-19,1,18,2431.00,270.11
AW00023268,12269,Katelyn Morris,63,"50+",New comer,1,4,4,567,2013-07-21,9,0,567.00,0
AW00023269,12270,Taylor Griffin,63,"50+",New comer,1,2,2,575,2013-07-27,9,0,575.00,0
AW00023270,12271,Anna Anderson,52,"50+",New comer,1,4,4,618,2013-08-02,9,0,618.00,0
AW00023271,12272,Alexandra Clark,62,"50+",New comer,1,3,3,50,2013-08-08,9,0,50.00,0
AW00023272,12273,Tristan Hayes,57,"50+",New comer,1,3,3,39,2013-03-22,1,0,39.00,0
AW00023273,12274,Benjamin Long,62,"50+",New comer,1,3,3,39,2014-01-27,3,0,39.00,0
AW00023274,12275,Ethan Jackson,56,"50+",New comer,1,3,3,50,2013-02-27,2,0,50.00,0
AW00023275,12276,Miguel Jackson,62,"50+",New comer,1,3,3,69,2013-11-06,6,0,69.00,0
AW00023276,12277,Vincent Zhou,62,"50+",New comer,1,2,2,2393,2013-07-11,10,0,2393.00,0
AW00023277,12278,Isaiah Torres,62,"50+",New comer,1,3,3,23,2013-02-04,3,0,23.00,0
AW00023278,12279,Chloe Flores,62,"50+",New comer,1,1,1,10,2013-06-14,10,0,10.00,0
AW00023279,12280,Edward Johnson,62,"50+",New comer,1,2,2,125,2013-10-28,6,0,125.00,0
AW00023280,12281,Hannah Alexander,56,"50+",New comer,1,2,2,15,2013-05-07,0,0,15.00,0
AW00023281,12282,Megan Harris,62,"50+",Standard,2,3,3,4828,2013-03-23,1,17,2414.00,284.00
AW00023282,12283,Ariana James,61,"50+",New comer,1,3,3,37,2013-05-01,0,0,37.00,0
AW00023283,12284,Haley Torres,55,"50+",Standard,2,3,3,4828,2013-04-17,0,19,2414.00,254.11
AW00023284,12285,Wyatt Coleman,44,"40s",New comer,1,2,2,40,2013-07-23,9,0,40.00,0
AW00023285,12286,Latoya Luo,61,"50+",New comer,1,3,3,70,2014-01-17,3,0,70.00,0
AW00023286,12287,Taylor Bell,56,"50+",New comer,1,1,1,30,2013-07-17,9,0,30.00,0
AW00023287,12288,Juan Kelly,60,"50+",New comer,1,4,4,609,2013-08-01,9,0,609.00,0
AW00023288,12289,Eduardo Evans,55,"50+",New comer,1,2,2,39,2013-08-02,9,0,39.00,0
AW00023289,12290,Justin Robinson,59,"50+",New comer,1,2,2,35,2013-02-13,2,0,35.00,0
AW00023290,12291,Angelica Bennett,55,"50+",New comer,1,2,2,7,2014-01-11,4,0,7.00,0
AW00023291,12292,Timothy Evans,59,"50+",New comer,1,3,3,43,2014-01-22,3,0,43.00,0
AW00023292,12293,Jose Russell,54,"50+",New comer,1,2,2,35,2013-07-30,9,0,35.00,0
AW00023293,12294,Kaylee Peterson,60,"50+",New comer,1,3,3,152,2013-09-01,8,0,152.00,0
AW00023294,12295,Suzanne Chen,60,"50+",New comer,1,3,3,37,2013-06-01,11,0,37.00,0
AW00023295,12296,Jaime Torres,60,"50+",New comer,1,2,2,35,2013-09-13,7,0,35.00,0
AW00023296,12297,Molly Mehta,46,"40s",New comer,1,3,3,570,2013-08-22,8,0,570.00,0
AW00023297,12298,Tyrone Gomez,47,"40s",New comer,1,3,3,37,2013-09-03,8,0,37.00,0
AW00023298,12299,Robert Martinez,46,"40s",New comer,1,3,3,70,2013-09-16,7,0,70.00,0
AW00023299,12300,Kristy Jimenez,45,"40s",New comer,1,1,1,30,2013-02-26,2,0,30.00,0
AW00023300,12301,Julia Henderson,51,"50+",New comer,1,4,4,134,2013-04-18,0,0,134.00,0
AW00023301,12302,Noah Anderson,51,"50+",New comer,1,3,3,57,2013-12-16,4,0,57.00,0
AW00023302,12303,Fernando Walker,40,"40s",New comer,1,3,3,554,2013-08-18,8,0,554.00,0
AW00023303,12304,Connor Lal,40,"40s",New comer,1,3,3,37,2013-10-24,6,0,37.00,0
AW00023304,12305,Jordan Simmons,40,"40s",New comer,1,3,3,37,2013-09-29,7,0,37.00,0
AW00023305,12306,Robyn Dominguez,75,"50+",New comer,1,2,2,7,2013-05-04,0,0,7.00,0
AW00023306,12307,Byron Ortega,41,"40s",Standard,2,3,3,4828,2013-04-10,1,19,2414.00,254.11
AW00023307,12308,Meredith Ramos,72,"50+",New comer,1,3,3,68,2013-05-11,0,0,68.00,0
AW00023308,12309,Madison Perry,68,"50+",New comer,1,1,1,5,2013-12-08,5,0,5.00,0
AW00023309,12310,Latoya Chande,73,"50+",New comer,1,2,2,60,2013-03-11,2,0,60.00,0
AW00023310,12311,Sydney Wood,67,"50+",New comer,2,5,5,3333,2013-01-07,4,5,1666.50,666.60
AW00023311,12312,Veronica Gonzalez,73,"50+",New comer,2,3,3,3337,2013-02-01,3,6,1668.50,556.17
AW00023312,12313,Sheena Lal,72,"50+",New comer,1,2,2,14,2013-09-06,8,0,14.00,0
AW00023313,12314,Corey Lal,71,"50+",Standard,2,5,5,2906,2013-07-29,9,12,1453.00,242.17
AW00023314,12315,Alfredo Munoz,55,"50+",Standard,2,5,5,2745,2013-07-17,9,12,1372.50,228.75
AW00023315,12316,Carmen Chandra,72,"50+",New comer,1,3,3,15,2013-10-27,6,0,15.00,0
AW00023316,12317,Billy Blanco,72,"50+",Standard,2,5,5,2835,2013-07-29,9,12,1417.50,236.25
AW00023317,12318,Beth Martin,70,"50+",New comer,1,2,2,40,2013-09-20,7,0,40.00,0
AW00023318,12319,Patrick Morgan,41,"40s",New comer,1,2,2,561,2013-08-03,9,0,561.00,0
AW00023319,12320,Luis Green,41,"40s",New comer,1,2,2,575,2013-10-12,7,0,575.00,0
AW00023320,12321,Kendra Gomez,70,"50+",New comer,2,3,3,2731,2013-07-10,10,11,1365.50,248.27
AW00023321,12322,Karl Xu,69,"50+",New comer,2,5,5,3061,2013-07-15,9,11,1530.50,278.27
AW00023322,12323,Wesley Li,63,"50+",Standard,2,4,4,3042,2013-07-28,9,12,1521.00,253.50
AW00023323,12324,Alfredo Alonso,69,"50+",Standard,2,4,4,2745,2013-07-28,9,12,1372.50,228.75
AW00023324,12325,Deborah Deng,68,"50+",New comer,2,3,3,2731,2013-07-07,10,11,1365.50,248.27
AW00023325,12326,Tiffany Zimmerman,68,"50+",New comer,2,4,4,2997,2013-07-23,9,11,1498.50,272.45
AW00023326,12327,Tiffany Ye,39,"30s",New comer,1,2,2,561,2013-08-18,8,0,561.00,0
AW00023327,12328,Madison Moore,39,"30s",New comer,1,4,4,74,2013-10-03,7,0,74.00,0
AW00023328,12329,Julian Butler,39,"30s",New comer,1,4,4,2442,2013-08-26,8,0,2442.00,0
AW00023329,12330,Sharon Raji,67,"50+",New comer,1,2,2,40,2013-08-23,8,0,40.00,0
AW00023330,12331,Julian Washington,66,"50+",New comer,1,2,2,32,2013-06-15,10,0,32.00,0
AW00023331,12332,Jeremiah Gray,58,"50+",New comer,2,2,2,4144,2013-05-30,11,10,2072.00,414.40
AW00023332,12333,Martin Garcia,59,"50+",New comer,2,2,2,4144,2013-06-21,10,11,2072.00,376.73
AW00023333,12334,Steve Sun,44,"40s",New comer,1,4,4,120,2013-07-12,10,0,120.00,0
AW00023334,12335,Brandon Wilson,44,"40s",New comer,1,3,3,554,2013-07-31,9,0,554.00,0
AW00023335,12336,James Robinson,44,"40s",New comer,1,2,2,32,2013-10-19,6,0,32.00,0
AW00023336,12337,Jocelyn Bryant,43,"40s",New comer,1,2,2,32,2013-03-12,2,0,32.00,0
AW00023337,12338,Isaiah Green,44,"40s",New comer,1,1,1,30,2013-09-28,7,0,30.00,0
AW00023338,12339,Lucas Jenkins,40,"40s",New comer,1,4,4,567,2013-08-17,8,0,567.00,0
AW00023339,12340,Zoe Reed,46,"40s",New comer,1,2,2,575,2013-08-09,9,0,575.00,0
AW00023340,12341,Mackenzie Collins,46,"40s",New comer,1,3,3,554,2013-10-01,7,0,554.00,0
AW00023341,12342,Kelvin Chen,46,"40s",New comer,1,2,2,561,2013-10-08,7,0,561.00,0
AW00023342,12343,Cristina She,46,"40s",New comer,1,4,4,556,2013-10-08,7,0,556.00,0
AW00023343,12344,Bruce Rubio,62,"50+",New comer,2,3,3,3937,2013-06-05,11,10,1968.50,393.70
AW00023344,12345,Sharon Xu,61,"50+",New comer,2,2,2,3883,2013-06-05,11,11,1941.50,353.00
AW00023345,12346,Mario Lal,61,"50+",New comer,1,1,1,5,2013-07-24,9,0,5.00,0
AW00023346,12347,Carly Raji,60,"50+",New comer,1,1,1,5,2013-04-20,0,0,5.00,0
AW00023347,12348,Eddie Carlson,59,"50+",New comer,1,1,1,5,2013-09-06,8,0,5.00,0
AW00023348,12349,Tiffany Chen,60,"50+",New comer,2,5,5,4167,2013-06-29,10,11,2083.50,378.82
AW00023349,12350,Lauren Johnson,46,"40s",New comer,1,4,4,66,2013-09-27,7,0,66.00,0
AW00023350,12351,Natalie Thomas,40,"40s",New comer,1,2,2,60,2014-01-03,4,0,60.00,0
AW00023351,12352,Lucas Sanchez,45,"40s",Standard,2,3,3,4828,2013-05-16,11,20,2414.00,241.40
AW00023352,12353,Kevin Mitchell,45,"40s",New comer,1,1,1,540,2013-08-17,8,0,540.00,0
AW00023353,12354,Sophia Scott,45,"40s",New comer,1,4,4,45,2013-09-30,7,0,45.00,0
AW00023354,12355,Eddie Gomez,45,"40s",New comer,1,3,3,70,2013-02-28,2,0,70.00,0
AW00023355,12356,Lance Serrano,45,"40s",New comer,1,2,2,604,2013-08-07,9,0,604.00,0
AW00023356,12357,Grace Ward,45,"40s",New comer,1,4,4,589,2013-08-07,9,0,589.00,0
AW00023357,12358,Micah Yang,45,"40s",New comer,1,3,3,99,2013-04-15,0,0,99.00,0
AW00023358,12359,Alberto Alvarez,40,"40s",New comer,1,4,4,562,2013-08-16,8,0,562.00,0
AW00023359,12360,Dalton Alexander,53,"50+",New comer,1,1,1,540,2013-10-09,7,0,540.00,0
AW00023360,12361,Marcus Moore,53,"50+",New comer,1,1,1,30,2013-03-06,2,0,30.00,0
AW00023361,12362,Chloe Lopez,61,"50+",New comer,1,2,2,32,2014-01-16,3,0,32.00,0
AW00023362,12363,Nicholas Martin,62,"50+",New comer,1,2,2,7,2013-11-07,6,0,7.00,0
AW00023363,12364,David Russell,61,"50+",New comer,1,1,1,5,2014-01-06,4,0,5.00,0
AW00023364,12365,Natalie Young,55,"50+",New comer,1,2,2,32,2013-04-07,1,0,32.00,0
AW00023365,12366,Vanessa Flores,55,"50+",New comer,1,1,1,540,2013-09-06,8,0,540.00,0
AW00023366,12367,Fernando Campbell,55,"50+",New comer,1,4,4,59,2013-04-07,1,0,59.00,0
AW00023367,12368,Haley Ramirez,55,"50+",New comer,1,3,3,70,2013-06-16,10,0,70.00,0
AW00023368,12369,Cassidy Flores,54,"50+",New comer,1,1,1,5,2013-07-02,10,0,5.00,0
AW00023369,12370,Morgan Washington,44,"40s",New comer,1,4,4,609,2013-09-10,8,0,609.00,0
AW00023370,12371,Mya Alexander,50,"50+",New comer,1,3,3,563,2013-09-29,7,0,563.00,0
AW00023371,12372,Katherine Roberts,56,"50+",New comer,1,2,2,564,2013-09-05,8,0,564.00,0
AW00023372,12373,Jack Diaz,56,"50+",New comer,1,3,3,554,2013-08-31,8,0,554.00,0
